"题目","朝代","作者","内容"
"享庙乐辞十八首 其七 登歌乐","隋","无名氏","我祠我祖，永惟厥先。炎农肇圣，灵祉蝉联。霸图中造，帝业方宣。道昌基构，抚运承天。奄家六合，爰光八埏。尊神致礼，孝思惟缠。寒来暑反，惕荐在年。匪敬伊慕，备物不愆。设虡设业，鼗鼓填填。辟公在位，有容伊虔。登歌启佾，下管应悬。厥容无爽，幽明肃然。诚匝厚地，和达穹玄。既调风雨，载协山川。周庭有列，汤孙永延。教声惟被，迈后光前。"
"享庙乐辞十八首 其八 始基乐恢祚舞","隋","无名氏","克明克俊，祖武惟昌。业弘营土，声被海方。有流厥德，终耀其光。明神幽赞，景祚攸长。"
"享庙乐辞十八首 其九 始基乐恢祚舞","隋","无名氏","显允盛德，隆我前构。瑶源弥泻，琼根愈秀。诞惟有族，丕绪克茂。大业崇新，洪基增旧。"
"享庙乐辞十八首 其十 始基乐恢祚舞","隋","无名氏","祖德丕显，明哲知几。豹变东国，鹊起西归。礼申官次，命改朝衣。敬思孝享，多福无违。"
"享庙乐辞十八首 其十一 始基乐恢祚舞","隋","无名氏","兆灵有业，潜德无声。韬光戢耀，贯幽洞冥。道弘舒卷，施博藏行。缅追岁事，夜遽不宁。"
"享庙乐辞十八首 其十二 始基乐恢祚舞祖","隋","无名氏","皇皇祖德，穆穆其风。语嘿自己，明睿在躬。荷天之锡，圣表克隆。高山作矣，实祚其崇。离光旦旦，载焕载融。感荐惟永，神保无穷。"
"享庙乐辞十八首 其十三 武德乐昭烈舞","隋","无名氏","天造草昧，时难纠纷。孰拯斯溺，靡救其焚。大人利见，纬武经文。顾指维极，吐吸风云。开天辟地，峻岳夷海。冥工掩迹，上德不宰。神心有应，龙化无待。义征九服，仁兵告凯。上平下成，靡或不宁。匪王伊帝，偶极崇灵。享亲则孝，洁祀惟诚。礼备乐序，肃赞神明。"
"享庙乐辞十八首 其十四 文德乐宣政舞","隋","无名氏","圣武丕基，睿文显统。眇哉神启，郁矣天纵。道则人弘，德云迈种。昭冥咸叙，崇深毕综。自中徂外，经朝庇野。政反沦风，威还缺雅。帝作穆穆，格于上下。维享维宗，来鉴来假。"
"享庙乐辞十八首 其十五 文正乐光大舞","隋","无名氏","玄历已谢，苍灵告期。图玺有属，揖让惟时。龙升兽变，弘我帝基。对扬穹昊，寔启雍熙。钦若皇猷，永怀王度。欣赏斯穆，威刑允措。轨物俱宣，宪章咸布。俗无邪指，下归正路。茫茫九域，振以乾纲。混通华裔，配括天壤。作礼视德，列乐传响。荐祀惟虔，衣冠载仰。"
"享庙乐辞十八首 其十六 皇夏乐","隋","无名氏","孝心翼翼，率礼兢兢。时洗时荐，或降或升。在堂在户，载湛载凝。多品斯奠，备物修膺。兰芬敬挹，玉俎恭承。受祭之佑，如彼冈陵。"
"享庙乐辞十八首 其十七 高明乐","隋","无名氏","仰榱桷，慕衣冠。礼云罄，祀将阑。神之驾，纷奕奕。乘白云，无不适。穷昭域，极幽涂。归帝祉，眷皇都。"
"享庙乐辞十八首 其十八 皇夏","隋","无名氏","礼行斯毕，乐奏以终。受嘏先退，载畅其衷。銮轩循辙，麾旌复路。光景徘徊，弦歌顾慕。灵之相矣，有锡无疆。国图日竞，家历天长。"
"元会大飨歌十首 其一 肆夏","隋","无名氏","昊苍眷命，兴王统天。业高帝始，道貌皇先。礼成化穆，乐合风宣。宾朝荒夏，对扬穹玄。"
"元会大飨歌十首 其二 皇夏","隋","无名氏","夏正肇旦，周物充庭。具僚在位，俯伏无声。大君穆穆，宸仪动睟。日煦天回，万灵胥萃。"
"元会大飨歌十首 其三 皇夏","隋","无名氏","天子南面，乾覆离明。三千咸列，万国填并。犹从禹会，如次汤庭。奉兹一德，上下和平。"
"元会大飨歌十首 其四 皇夏","隋","无名氏","我应天历，四海为家。协同内外，混一戎华。鹤盖龙马，风乘云车。夏章夷服，其会如麻。九宾有仪，八音有节。肃肃于位，饮和在列。四序氤氲，三光昭晰。君哉大矣，轩唐比辙。"
"元会大飨歌十首 其五 皇夏","隋","无名氏","皇运应箓，廓定区寓。受终以文，构业以武。尧昔命舜，舜亦命禹。大人驭历，重规沓矩。钦明在上，昭纳八夤。从灵体极，诞圣穷神。化生群品，陶育烝人。展礼肆乐，协此元春。"
"元会大飨歌十首 其六 肆夏","隋","无名氏","万方咸暨，三揖以申。垂旒冯玉，五瑞交陈。拜稽有章，升降有节。圣皇负扆，虞唐比烈。"
"元会大飨歌十首 其七 上寿曲","隋","无名氏","仰三光。奏万寿。人皇御六气。天地同长久。"
"元会大飨歌十首 其八 登歌三曲","隋","无名氏","大齐统历，道化光明。马图呈宝，龟箓告灵。百蛮非众，八荒非逖。同作尧人，俱包禹迹。"
"元会大飨歌十首 其九","隋","无名氏","天覆地载，成以四时。惟皇是则，比大于兹。群星拱极，众川赴海。万寓骏奔，一朝咸在。"
"元会大飨歌十首 其十","隋","无名氏","齐之以礼，相趋帝庭。应规蹈矩，玉色金声。动之以乐，和风四布。龙申凤舞，鸾歌麟步。"
"食举乐十曲 其一","隋","无名氏","三端正启。万方观礼。具物充庭。二仪合体。百华照晓。千门洞晨。或华或裔。奉贽惟新。悠悠亘六合。圆首莫不臣。仰施如雨。晞和犹春。风化表笙镛。歌讴被琴瑟。谁言文轨异。今朝混为一。"
"食举乐十曲 其二","隋","无名氏","彤庭烂景。丹陛流光。怀黄绾白。鹓鹭成行。文赞百揆。武镇四方。折冲鼓雷电。替辇协阴阳。大矣哉。道迈上皇。陋五帝。狭三皇。穷礼物。该乐章。序冠带。垂衣裳。"
"食举乐十曲 其三","隋","无名氏","天壤和。家国穆。悠悠万类。咸孕育。契冥化。侔大造。灵效珍。神归宝。兴云气。飞龙苍。麟一角。凤五光。朱雀降。黄玉表。九尾驯。三足扰。化之定。至矣哉。瑞感德。四方来。"
"食举乐十曲 其四","隋","无名氏","囹圄空。水火菽粟。求贤振滞。弃珠玉。衣不靡。宫以卑。当阳端嘿。垂拱无为。云云万有。其乐不訾。"
"食举乐十曲 其五","隋","无名氏","嗟此举时。逢至道。肖形咸自持。赋命无伤夭。行气进皇舆。游龙服帝皂。圣主宁区宇。乾坤永相保。"
"食举乐十曲 其六","隋","无名氏","牧野征。鸣条战。大齐家万国。拱揖应终禅。奥主廓清都。大君临赤县。高居深视。当扆正殿。旦暮之期。今一见。"
"食举乐十曲 其七","隋","无名氏","两仪分，牧以君。陶有象，化无垠。大齐德，邈谁群。超凤火，冠龙云。露以洁，风以薰。荣光至，气氤氲。"
"食举乐十曲 其八","隋","无名氏","神化远，人灵协。寒暑调，风雨燮。披泥检，受图谍。图谍启，期运昌。分四序，缀三光。延宝作，眇无疆。"
"食举乐十曲 其九","隋","无名氏","惟皇道，升平日。河水清，海不溢。云干吕，风入律。驱黔首，入仁寿。与天高，并地厚。"
"食举乐十曲 其十","隋","无名氏","形以厝，颂声扬。皇情邈，眷汾襄。岱山高，配林壮。亭亭耸，云云望。旆葳蕤，驾骙骙。刊金阙，奠玉龟。"
"皇夏","隋","无名氏","礼终三爵，乐奏九成。允也天子，穹壤和平。载色载笑，反寝晏息。一人有祉，百神奉职。"
"文武舞歌四首 其一 文舞阶步辞","隋","无名氏","我后降德，肇峻皇基。摇铃大号，振铎命期。云行雨洽，天临地持。茫茫区宇，万代一时。文来武肃，成定于兹。象容则舞，歌德言诗。锵锵金石，列列匏丝。凤仪龙至，乐我雍熙。"
"文武舞歌四首 其二 文舞辞","隋","无名氏","皇天有命，归我大齐。受兹华玉，爰锡玄圭。奄家环海，实子蒸黎。图开宝匣，检封芝泥。无思不顺，自东徂西。教南暨朔，罔敢或携。比日之明，如天之大。神化之洽，率土无外。眇眇舟车，华戎毕会。祠我春秋，服我冠带。仪协震象，乐均天籁。蹈武在庭，其容蔼蔼。"
"文武舞歌四首 其三 武舞阶步辞","隋","无名氏","大齐统历，天鉴孔昭。金人降泛，火凤来巢。眇均虞德，干戚降苗。夙沙攻主，归我轩朝。礼符揖让，乐契咸韶。蹈扬惟序，律度时调。"
"文武舞歌四首 其四 武舞辞","隋","无名氏","天眷横流，宅心玄圣。祖功宗德，重光袭映。我皇恭己，诞膺灵命。宇外斯烛，域中咸镜。悠悠率土，时惟保定。微微动植，莫违其性。仁丰庶物，施洽群生。海宁洛变，契此休明。雅宣茂烈，颂纪英声。铿锽钟鼓，掩抑箫笙。歌之不足，舞以礼成。铄矣王度，缅迈千龄。"
"武阳山遗咏","隋","无名氏","登武阳。观乐薮。峨岭千蕤洋湖口。命飞螭。驾白驹。临天水。心踟蹰。千载后。不知如。"
"周初童谣","隋","无名氏","白杨树头金鸡鸣。秪有阿舅无外甥。"
"玉浆泉谣","隋","无名氏","我有丹阳，山出玉浆。济我民夷，神乌来翔。"
"蜀中为于仲文语","隋","无名氏","明断无双有于公，不避强御有次武。"
"时人为裴诹柳虬语","隋","无名氏","经府裴诹。南省柳虬。"
"诸生为吕思礼语","隋","无名氏","讲书论易。其锋难敌。"
"周地图记引语","隋","无名氏","南山瀑布。非朝即暮。"
"青帝歌","隋","无名氏","东望重拜手，苍帝玉皇君。灵风鼓橐签，育物布元春。云龙辔严驾，玉衡拥琼轮。枯萌泛沾及，大惠无不均。万仙歌以道，委曲戒天人。心根迷自固，拱跽戴鸿仁。"
"白帝歌","隋","无名氏","六甲抱金关，七政守灵坛。流铃掷化火，威剑巨龙蟠。恳彼素灵真，明宪孰敢干。束制妖鬼魔，凛落霄风寒。沴气既已息，万天俄而安。真俦荷太庇，抵颡相歌让。"
"赤帝歌","隋","无名氏","太景开玉枢，洞堂启金除。骞林荫瑶砌，丹鸾踏琼株。宝房名曲丽，明珰神所居。飞游豁云道，引目盻真都。天日永不息，重烟锁青庐。太上敕印开，帕几罗简书。裨风树玄化，殷辛谅有馀。"
"黑帝歌","隋","无名氏","无质统有物，渊兮上帝心。不启不发道，蕴妙化机深。恐尔漏未尽，阴想忽侵淫。转轮无涯波，苦道相迷寻。万年常谨约，一旦自湮沉。无冲落鬼境，殃遣不可任。"
"黄帝歌","隋","无名氏","黄天拱中宸，控驾玉化根。翘机贯亿历，洞朗辟四门。大有混皇真，糺制星宿魂。非帝道不运，有方赖之存。威忿即霜秋，和预为阳春。生成握元纪，仰荷戴无垠。"
"金章太守章","隋","无名氏","大魔乘空发，万精骇神庭。托化谣歌章，随变入无名。嚣气何纷纷，秽道当涂生。云中舍朱宫，北帝踊神兵。鼓洋自知道，玄运来相征。上景御飞辔，迅驾检云营。促校北帝录，收执群魔名。豁落张天罗，放威掷流铃。金真辅空洞，玉光焕八冥。金玄守上宫，神虎戮天精。剪灭万妖气，亿亿悉齐平。上承九天信，啸命靡不倾。招真究三洞，慧诵朗自清。八道望玄■，七转纬天经。混合第一真，拔度七祖程。消灭五苦根，反魂更受荣。金光曜寂室，神仙自然生。香华散玉宇，烟气彻玉京。帝遣徘徊辇，三元降绿軿。迅驾腾九玄，朝我玉皇庭。"
"步虚辞十首 其一","隋","无名氏","稽首礼太上，烧香归虚无。流明随我回，法轮亦三周。玄愿四大兴，灵庆及王侯。七祖生天堂，煌煌曜景敷。啸歌观大漠，天乐适我娱。斋馨无上德，下仙不与俦。妙想明玄觉，诜诜乘虚游。"
"步虚辞十首 其二","隋","无名氏","旋行蹑云纲，乘虚步玄纪。吟咏帝一尊，百关自调理。俯命八海童，仰携高仙子。诸天散香华，翛然灵风起。宿愿定命根，故致高标拟。欢乐太上前，万劫犹未始。"
"步虚辞十首 其三","隋","无名氏","嵯峨玄都上，十方宗皇一。苕苕天宝台，光明焰流日。炜烨玉林华，茜粲曜珠实。常念餐元精，炼液固形质。金光散紫微，窈窕大乘逸。"
"步虚辞十首 其四","隋","无名氏","俯仰存太上，华景秀丹田。左顾提郁仪，右盼携结璘。六度冠梵行，道德随日新。宿命积福应，闻经若玉亲。天挺超世才，乐诵希微篇。冲虚太和气，吐纳流霞津。胎息静百关，寥寥究三便。泥丸洞明景，遂成金华仙。魔王教授事，故能朝诸天。皆从斋戒起，累功结宿缘。飞行凌太虚，提携高上人。"
"步虚辞十首 其五","隋","无名氏","控辔适十方，旋憩玄景阿。仰观劫刃台，俯盻紫云罗。逍遥太上京，相与坐莲华。积学为真人，恬然荣卫和。永享无期寿，万椿奚足多。"
"步虚辞十首 其六","隋","无名氏","大道师玄寂，升仙友无英。公子度灵符，太一奉洞章。舍利曜金姿，龙驾欻来迎。天尊盻云舆，飘飘乘虚翔。香花若飞雪，纷蔼茂玄梁。头脑礼金阙，携手邀玉京。"
"步虚辞十首 其七","隋","无名氏","骞树圆景园。焕烂七宝林。夭兽三百名。师子巨万寻。飞龙踯躅吟。神凤应节鸣。灵风扇奇华。清香散人衿，自无高仙才。焉能耽此心。"
"步虚辞十首 其八","隋","无名氏","严我九龙驾，乘虚以逍遥。八天如指掌，六合何足辽。众仙诵洞玄，太上唱清谣。香花随风散，玉音成紫霄。五苦一时迸，八难顺经寥。妙哉灵宝圃，兴此大法桥。"
"步虚辞十首 其九","隋","无名氏","天真帝一宫，蔼蔼冠耀灵。流焕法轮网，旋空入无形。虚皇拊云璈，众真诵洞经。高仙凛手赞，弥劫保利贞。"
